csv_upc,cat_id,category,description,images,manufacturer,name,weight,upc,sem3_id
0000000000007874214979,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007001062696,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000019040012069,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742011890,4468,Household Supplies,Our guarantee is our promise that you'll be fully ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7cd99631a5d4a53c2d517f253eb0ce93,0.jpg']","Wal-Mart Stores, Inc.","Great Value Meadow Bleach, 121 fl oz",N\A,078742011899,2SUY9uXgJwaawIWKwyuYuK
0000000000031200023630,9581,Beverages,"Ocean Spray Cran-Mango Juice Drink- Tastes good, g... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6a6f5ab9e1d060bf0a27635084a3fd1f,0.jpg']","Ocean Spray Cranberries, Inc. or its subsidiaries, a Grower Cooperative","Ocean Spray Cran-Mango Juice Drink, 3 Liter Bottle",N\A,031200023636,3T2kBvmL2GW0KY0qWaEuIW
0000000000082657542210,12272,Fresh Flowers & Indoor Plants,Deer Park-water-100-natural-spring-6-1-pt-7.7-fl-o... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/16ac3c5a65f2488b8beb7a038cad4c22,0.jpg']",N\A,"Deer Park Water, Spring & Still",N\A,082657542218,3Z6HUpwzJge0SmWSOESaSk
0000000000851339002050,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000034500151950,8283,Oils,Land O Lakes Butter with Canola Oil:Real butter ma... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5190881980a1c58375db1307dd6899f4,0.jpg']","Land O' Lakes, Inc.",LAND O LAKES® Butter with Canola Oil 24 oz. Tub,680388.55,034500151955,2cjmLJLaRYAW0CE2gkwaOk
0000000000041331027850,9581,Beverages,"Made from young green coconuts, Goya's Coconut Wat... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/788c3f9f96be2dcbaea5595f6a4767c4,0.jpg']",N\A,"Coconut Water, 11.8 fl oz (350 ml)",408233.13,041331027854,4ZcFmJEd6uCayiOuqksqCs
0000000000078742198830,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000049508006000,1892,Pretzels,Pretzel Crisps Original 7.2-Ounce (Pack Of 12) (No... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/fb6eb486c6caa82e1b33a5427d5922ea,0.jpg']",Pretzel Crisps,"Pretzel Crisps Original, 7.2-Ounce (Pack of 12)",204116.57,049508006008,0CTTxJdQLJIcOaSCG6yYey
0000000000013700238400,4468,Household Supplies,"The Hefty 9x12"" Compartment Tray is a quick and ea... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/eac9fde61c01678d2fa310b4dbc1477c,0.jpg']",Pactiv,"Hefty Everyday Soak Proof Compartment Trays, 40 count",N\A,013700238406,5SwSEzCenYKIQyWowmMmEU
0000000008887891030690,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000008808750241530,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000008887891030840,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000008808750241430,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000033383530500,1581,Microcassette Recorders,10# bag of russet potatoes.,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1fef3473cf23ac081e63f0dc68b4afca,0.jpg']",Sony,"Russet Potato, 10.0 lb",4535923.70,033383530505,0tgAH5VK4AKe6OcmGuOqgo
0000000000086155333100,4277,Backyard Birding & Wildlife,This blend of seed and grain will attract a variet... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a3b4a960a35408cdaabd93b9397c6ee7,0.jpg']",Global Harvest,"Wild Bird Food, 20 lbs",9071847.40,086155333101,1ZOzXUuUvMucy4WSkmaEQo
0000000000681131036420,17534,Health & Personal Care,Equate Fresh Mint Anticavity Mouthwash is a multi-... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b50761e35478e4a0c484fcc85290f0e7,0.jpg']",Generic,"Equate Fresh Mint Anticavity Mouthwash, 33.8 fl oz",N\A,681131036429,2t7ec9lBfyUEiqy8OiUSOG
0000000000034000136030,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000021200598460,20892,Brushes,O-Cel-O™ sponges and Scotch Brite scrubbers are tr... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/43ef14b6b9abab9daad21fa60f37807c,0.jpg']",3M,"Scotch-Brite Non-scratch Scrub Sponge, 3-Sponges/Pk, 6-Packs (18 Sponges Total)",81646.63,021200598463,3ZqI7dsFyKouimuSWSWOI6
0000000000037000712050,25459,Uncategorized,Advance to healthier gums and stronger teeth with ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6fd884ce6d504c5dcafd70e032283991,0.jpg']",N\A,Crest Pro-Health Sensitive and Enamel Shield Toothpaste - 4.6oz/2pk,10.2,037000692669,4uzXy4GPwWOuIEaGmie2AK
0000000000381370047080,24881,Safety & First Aid Supplies,Style:Spots All One Size | Size:50 Count (Pack of ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/567e7817a7e4f4315ad022da4017f5f2,0.jpg']",Johnson & Johnson,BAND-AID Clear Spots Bandages 50 ea ( Pack of 3),49895.16,381370047087,3wGl5jhuPgQWieA6a28WUM
0000000000044021481530,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000036500099800,17854,Pens & Refills,This fits your . 16 oz. Latte cup or coffee cup wi... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2f8b95c7b6c380a5e7f5a3fb2a5a8878,0.jpg']",Kiddenbridge,Decorative INK PENS!!! INK PENS!!!!Cupcake Cup Full of 10 Decorative Ink Pens,9071847.40,036500099800,78eid9zwhcokemIkAWEAcE
0000000000068274911470,9581,Beverages,It's fun to stay hydrated with Nestle Splash Manda... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6c6133ddb773b08678abdfd0b97050ec,0.jpg']",Nestle Waters North America,"NESTLE SPLASH Water Beverages with Natural Fruit Flavors, Mandarin Orange 16.9-ounce plastic bottles",N\A,068274911477,7DvmzEO6vuE2MiuiIieqIw
0000000000062338879790,7004,Freestanding Ranges,EASY-OFF Heavy Duty Oven Cleaner is powerfully for... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/272cb82c71acbadfc47499787b52cdd9,0.jpg']",Reckitt Benckister Inc.,"Easy-Off Heavy Duty Oven Cleaner, Regular Scent 14.5 oz Can",411068.08,062338879796,3bO4OmJtJQkoMoacikYMgC
0000000000038000138410,21758,Chips,"Buy Pringles Original Potato Crisps, 5.2 oz at Wal... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/d4c4c3be1bdc27153faceffa531708c2,0.jpg']",Generic,"Pringles Original Potato Crisps, 5.2 oz",N\A,038000138416,6ferizoNPM8kK2i6Yq2EK4
0000000000074108611180,864,Hair Rollers,Size:2pc. Conair 48-pack of foam rollers with buil... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/cbaa6d555154d337c29466f0229c1a87,0.jpg']",Conair,"Conair Soft, Bouncy Curls Foam Rollers, 48 Pack [2pc]",45359.24,074108611185,0geqAw38ziq26WsmMyGcmA
0000000000033383146210,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000022653360950,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000047400658890,4038,Manual Shaving,Style:Fusion5 -| - Size:Razor + 1 Refill. Gillette... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a4724a51cd8206e85b75793589392ee7,0.jpg']",Gillette,"Gillette Fusion5 Men's Razor with 2 Razor Blade Refills, Mens Fusion Razors / Blades [Razor + 1 Refill, Fusion5]",45359.24,047400156852,4oEK58Eua8WQMc0WaEeu0o
0000000000884912014270,17923,Oatmeal,"A perfect combination of crispy flakes, crunchy oa... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4184abbcc5ec63b7126c87d432324128,0.jpg']",Post Foods LLC,Post Honey Bunches of Oats with Crispy Almonds Cereal 18 oz. Box,510291.42,884912014276,1oAHzdcEoyU8GoKUm8CKOS
0000000000036000373900,12027,Facial Tissues,Kleenex Facial Tissue Boxed 160 Count Pack of 12,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/28edbd90566fd928fe43439d858daf0f,0.jpg']",Kleenex,Kleenex Facial Tissue Boxed 160 Count,3175146.59,036000373905,3SSteuyNXygUugk6mgMmyw
0000000000884912249290,18210,Cereal,Post Cocoa Pebbles Cereal- Tastes like a chocolate... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4cc7a07dcc516a5eab36399dc59911eb,0.jpg']",Generic,Cocoa Pebbles™ Cereal 23 oz. Box,N\A,884912249296,78XcYgMVPscS6gwoK0wc6O
0000000000078742032730,4702,Patio & Garden,Great Value Heavy Duty Aluminum Foil is quality fo... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3bf5ce7f97e684290d46745ecc48bcf5,0.jpg']","Wal-Mart Stores, Inc.","Great Value Heavy Duty Aluminum Foil, 120 sq ft",N\A,078742032733,3nKNaENpYuAM8wCgGCGue0
0000000000070470433310,2929,Cooking & Baking Supplies,Yoplait Greek 100 Calories Mixed Berry Fat Free Yo... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/640dcaf886c0bd0d3d7f4fabd4b4f0df,0.jpg']",General Mills,Yoplait® Greek 100 Yogurt Mixed Berry 5.3 oz Cup,150252.47,070470433318,2aeOoxvhjIK0iSk8QSi66Q
0000000000021000055330,1183,Snack Food,Kraft Mexican Style Cheddar Jack Shredded Cheese-,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a77d9a7bc76af879855fd5edede4a865,0.jpg']",Kraft Foods Cheese & Dairy,"Kraft Natural Cheese Mexican Style Cheddar Jack Cheese, 8 oz",226796.18,021000055333,0rHzGIj0pck24CgCqysIKI
0000000000072745829500,7323,Meat & Poultry,USDA grade AWith rib meatEnhanced with up to 15% s... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/d209d417c5c522780b46de8dd8b54b78,0.jpg']",Perdue Farms,"Perdue Boneless Skinless Chicken Breasts, 48.0 OZ",1360777.11,072745829505,1eYqWKEYyqeCmoImgM82cG
0000000000019800708240,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000044600012040,11099,All-Purpose Cleaners,"Great for hard, nonporous surfaces including kitch... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c24dac0c47de67284594cf55110f3bf9,0.jpg']",Clorox/Home Cleaning,"Clorox Clean-Up Cleaner with Bleach Spray, Citrus Scent, 32 Fluid Ounces [Citrus, Pack of 1]",1056870.22,044600307053,71ZtYyvhtQGEC0iAU4Uw4i
0000000000047400658920,21868,Personal Care,Gillette Mach3 menâs razor delivers a close shav... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/830b0259ea2949f61252c6ab9d6e79ff,0.jpg']",N\A,Gillette Mach3 Razor with Handle and 2 Carts,N\A,047400179806,64jPsuw384QySIOA2WqQQi
0000000000605388271550,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000037000425210,23195,Sanitary Napkins,Are you getting the right protection from your pad... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/48321c3093b8bc8347ed1e38a989540b,0.jpg']",Always,"Always Maxi Unscented Pads without Wings, Long/Super, 22 Count [22 Count, Long/Super]",294835.04,037000425212,1R7BAea8WeEGSM4eCMIAam
0000000000603084501830,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000031200202990,17534,Health & Personal Care,Cranberry raspberry juice blended with three other... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/bda51f4619b869ab707a55a3a4cea5e6,0.jpg']",N\A,"Ocean Spray Juice Drink, Cran-Raspberry - 101.4 fl oz",N\A,031200202994,54i1CIOOOu8cG2eEyGc2Ww
0000000000603084527030,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000794080222240,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000014800646540,4106,Fruit Juice,Flavor:Light Fruit Juicy Red -| - Size:128 Ounce B... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c3326ecdb9fa96818e0fcc249d914536,0.jpg']",Hawaiian Punch,Light Hawaiian Punch Fruit Juicy Red,3900894.38,014800646542,6NUBHPS5VQ00ScWsgaiCmm
0000000000075714524205,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000009050010012,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000008066095608,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000004132239537,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000088989412595,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742127430,18203,Grocery & Gourmet Food,12/8OZ SHGL 12SL SWISS - GREAT 12/8OZ SHGL 12SL SW... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/bd4f6d95946815fd69784dc1510e7b4e,0.jpg']",WAL-MART STORES INC,"Great Value Swiss Cheese Slices, 12 ct, 8 oz",N\A,078742127439,41Xj3xQbhIaCMwKEomC0km
0000000000078742241510,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000715141729280,17534,Health & Personal Care,Eggland's Best Grade A Extra Large Eggs are now ev... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3484e24ed0470a325e1092a35bdf6761,0.jpg']","Eggland's Best, Inc.",Eggland's Best Grade A Eggs Extra Large - 12 CT,765437.12,715141729283,0F1IfoSjmlcQQMUcQGGoE4
0000000000041331027790,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000038900009420,19558,Juices,Feel revitalized with the fresh taste of sun-ripen... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c7cd5e5fc107d59edac94de7effd3fdc,0.jpg']",Dole Packaged Foods Co,Dole® 100% Pine-Orange Banana Juice 6-6 fl. oz. Can,170097.14,038900009427,6Rgb8ku4DQgCI2WQoeo8cq
0000000000815473014650,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000071305064520,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000074182270980,25459,Uncategorized,Daily treat that leaves hands feeling soft and An ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7c10e756b237ff438bd0539bac76583b,0.jpg']",N\A,Softsoap Hand Soap 7.5 Ounce,212621.42,074182270988,6HmnX46g9gY2iuIUuYwqKo
0000000000078742181010,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000205296000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000811148051710,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000040000424310,15051,Chocolate Bars,Style:Singles Size Original | Size:48-Count Box. S... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/defa18e315ce0be1d8773d8e90d5e6e6,0.jpg']",Snickers,"SNICKERS Singles Size Chocolate Candy Bars 1.86-Ounce Bar 48-Count Box [48-Count Box, Singles Size Original]",30163.89,040000012023,67sWrg8yQamcmi8i0QaiIE
0000000000021328000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000085966400604,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000003338353070,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000003338360004,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000064312607400,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007261346501,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000002840058002,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000002840057997,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007874214984,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007874215314,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742057990,18203,Grocery & Gourmet Food,Delicious tomato ketchup with the classic Great Va... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/495169f2a0dd3cae61265f38e7c2c34c,0.jpg']",Great Value,"Great Value Tomato Ketchup, 38 oz",N\A,078742057996,45vYyPfdNYmUeomKGYuqWc
0000000000016500558180,4351,Vitamins & Supplements,One A Day Teen for Her VitaCraves Multivitamin/Min... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/11081143d3bf5b052b34c252101ad7bd,0.jpg']",Bayer Nutritional Health Supplements,"Bayer One A Day for Her VitaCraves Teen Multi Gummies, 60 count",199580.64,016500558187,1h8OH7RL9EGySIuwGAqKQa
0000000000051500101460,16581,Pancake & Waffle Mixes,16 grams or more Whole Grains per serving-Just add... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/3b559fce903dbacf7d91192e3125f198,0.jpg']",N\A,Hungry Jack Complete Wheat Blends Pancake and Waffle Mix 28 oz. (Pack of 4),4535923.70,051500101469,5kzSX5hC1gka4wyMu62IaQ
0000000000072392139620,8106,Foundation,Crush Grape Liquid Water Enhancer:Low calorieMakes... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/dccdc643ccaa21f50de469b10d097419,0.jpg']",Dr Pepper Snapple Group,"Crush Grape Liquid Water Enhancer, 1.62 fl oz",1.62,072392139620,1aQ7znREkiy0g6sOsgW4E2
0000000000078742983930,16279,Toys & Games,The Bakery At Walmart White Bolillios:,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/df7310162427c1efee84743355476eb2,0.jpg']","Wal-Mart Stores, Inc.","The Bakery At Walmart White Bolillios, 6ct",N\A,078742983936,3LFDBmCPPkuA8KgasCsw4O
0000000000081613702348,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000004132239720,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000082486200630,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007874215334,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000003534224024,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000022213400000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007874204745,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000681131137660,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000084498305035,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007148602552,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007447001470,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000978098275404,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000079507150163,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000019087252842,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000000000098980,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000259715000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742133650,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000205449000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000227682000000,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742122960,7207,Dairy & Eggs,Our guarantee is our promise that you'll be fully ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/8a616ba091749e09e04331e7a81975f4,0.jpg']","Walmart Stores, Inc.","Great Value Half & Half Ultra-Pasteurized, 64 fl oz",1814369.48,078742122960,04Qb9cTqUHYEiAmIW8IoQ0
0000000000036632002510,982,"Herbs, Spices & Seasonings",Dannon All Natural Plain Nonfat Yogurt- Contains a... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/8842daaa605d7615c148a4ae5e738565,0.jpg']","The Dannon Company, Inc.",Brand Dannon® Classic All Natural Nonfat Yogurt Plain 32oz Tub,907184.74,036632002518,4aqQvYcOee86M2MOeQ06Ec
0000000000028749132020,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000071430009860,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000033383010280,12272,Fresh Flowers & Indoor Plants,Buy Pink Lady Apples at Walmart.com,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/15c10022864067b09286358adf251320,0.jpg']",PRODUCE ELECTRONIC ID BOARD,"Pink Lady Apples, 3 lbs Bag",N\A,033383010281,31YC7Xm4pEIwOO608YaC6Q
0000000000057836168260,18203,Grocery & Gourmet Food,Made in the USA or Imported,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/71e80edb43a36b45aa1167161ea0fa47,0.jpg']",N\A,Mini Cucumbers 5 ct,N\A,057836168268,1orcmdrY0q8W62AKScugoM
0000000000000000040360,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000022000005120,9786,Candy,5 Cobalt Sugar Free Chewing Gum:35% fewer calories... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2142092cbc03e8a4488f418f39b17c32,0.jpg']",Wm. Wrigley Jr. Company,5 Sugarfree Gum Sticks Peppermint Cobalt - 15 CT,N\A,022000005120,49A88wfwdsE2WMMKmWeIEu
0000000000026169055310,19783,Eau de Parfum,Bod Man Lights Out Fragrance Body Spray 8.0 Oz / 2... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b9d163ff15a3f933be28cce085d442ed,0.jpg']",Parfums De Coeur,"BOD Man Fragrance Body Spray, Lights Out, 8 Fluid Ounce",226796.18,026169055316,3Fs4DvQUSuek2CW06qmKAQ
0000000000002820013570,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000001230010713,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000005200012242,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000003410057327,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007199030094,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007790033531,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007484738125,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000821735840010,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000002900001039,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
